test,mode,horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged,translation_ms,setup_grounding_ms,solving_ms,memory_used_mb,workflow_candidates_found,constraints_used,timed_out
metaCascabel,multi-shot,9,true,,true,34,19,0,40.81,0,true,false
metaCascabel,multi-shot,10,true,,true,34,24,0,40.81,0,true,false
metaCascabel,multi-shot,11,true,,true,34,29,0,40.81,0,true,false
metaCascabel,multi-shot,12,true,,true,34,37,0,40.81,0,true,false
metaCascabel,multi-shot,13,true,,true,34,48,0,40.81,0,true,false
metaCascabel,multi-shot,14,true,,true,34,64,0,40.81,0,true,false
metaCascabel,multi-shot,15,true,,true,34,68,0,40.81,0,true,false
metaCascabel,multi-shot,16,true,,true,34,81,0,40.81,0,true,false
metaCascabel,multi-shot,17,true,,true,34,240,302,40.81,72,true,false
metaCascabel,multi-shot,1,true,,true,33,6,0,40.91,0,true,false
metaCascabel,multi-shot,2,true,,true,33,2,0,40.91,0,true,false
metaCascabel,multi-shot,3,true,,true,33,2,0,40.91,0,true,false
metaCascabel,multi-shot,4,true,,true,33,3,0,40.91,0,true,false
metaCascabel,multi-shot,5,true,,true,33,5,0,40.91,0,true,false
metaCascabel,multi-shot,6,true,,true,33,6,0,40.91,0,true,false
metaCascabel,multi-shot,7,true,,true,33,9,0,40.91,0,true,false
metaCascabel,multi-shot,8,true,,true,33,12,0,40.91,0,true,false
metaCascabel,multi-shot,9,true,,true,33,16,0,40.91,0,true,false
metaCascabel,multi-shot,10,true,,true,33,23,0,40.91,0,true,false
metaCascabel,multi-shot,11,true,,true,33,29,0,40.91,0,true,false
metaCascabel,multi-shot,12,true,,true,33,36,0,40.91,0,true,false
metaCascabel,multi-shot,13,true,,true,33,46,0,40.91,0,true,false
metaCascabel,multi-shot,14,true,,true,33,71,0,40.91,0,true,false
metaCascabel,multi-shot,15,true,,true,33,64,0,40.91,0,true,false
metaCascabel,multi-shot,16,true,,true,33,81,0,40.91,0,true,false
metaCascabel,multi-shot,17,true,,true,33,249,436,40.91,72,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,40.69,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.69,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.69,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.69,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.69,0,true,false
metaCascabel,multi-shot,6,true,,true,34,7,0,40.69,0,true,false
metaCascabel,multi-shot,7,true,,true,34,9,0,40.69,0,true,false
metaCascabel,multi-shot,8,true,,true,34,13,0,40.69,0,true,false
metaCascabel,multi-shot,9,true,,true,34,19,0,40.69,0,true,false
metaCascabel,multi-shot,10,true,,true,34,24,0,40.69,0,true,false
metaCascabel,multi-shot,11,true,,true,34,27,0,40.69,0,true,false
metaCascabel,multi-shot,12,true,,true,34,34,0,40.69,0,true,false
metaCascabel,multi-shot,13,true,,true,34,47,0,40.69,0,true,false
metaCascabel,multi-shot,14,true,,true,34,68,0,40.69,0,true,false
metaCascabel,multi-shot,15,true,,true,34,65,0,40.69,0,true,false
metaCascabel,multi-shot,16,true,,true,34,83,0,40.69,0,true,false
metaCascabel,multi-shot,17,true,,true,34,247,427,40.69,72,true,false
metaCascabel,multi-shot,1,true,,true,34,6,0,41.00,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,41.00,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,41.00,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,41.00,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,41.00,0,true,false
metaCascabel,multi-shot,6,true,,true,34,7,0,41.00,0,true,false
metaCascabel,multi-shot,7,true,,true,34,10,0,41.00,0,true,false
metaCascabel,multi-shot,8,true,,true,34,14,0,41.00,0,true,false
metaCascabel,multi-shot,9,true,,true,34,19,0,41.00,0,true,false
metaCascabel,multi-shot,10,true,,true,34,25,0,41.00,0,true,false
metaCascabel,multi-shot,11,true,,true,34,29,0,41.00,0,true,false
metaCascabel,multi-shot,12,true,,true,34,37,0,41.00,0,true,false
metaCascabel,multi-shot,13,true,,true,34,48,0,41.00,0,true,false
metaCascabel,multi-shot,14,true,,true,34,69,0,41.00,0,true,false
metaCascabel,multi-shot,15,true,,true,34,64,0,41.00,0,true,false
metaCascabel,multi-shot,16,true,,true,34,83,0,41.00,0,true,false
metaCascabel,multi-shot,17,true,,true,34,248,429,41.00,72,true,false
metaCascabel,multi-shot,1,true,,true,33,5,0,40.95,0,true,false
metaCascabel,multi-shot,2,true,,true,33,2,0,40.95,0,true,false
metaCascabel,multi-shot,3,true,,true,33,2,0,40.95,0,true,false
metaCascabel,multi-shot,4,true,,true,33,3,0,40.95,0,true,false
metaCascabel,multi-shot,5,true,,true,33,5,0,40.95,0,true,false
metaCascabel,multi-shot,6,true,,true,33,6,0,40.95,0,true,false
metaCascabel,multi-shot,7,true,,true,33,9,0,40.95,0,true,false
metaCascabel,multi-shot,8,true,,true,33,13,0,40.95,0,true,false
metaCascabel,multi-shot,9,true,,true,33,18,0,40.95,0,true,false
metaCascabel,multi-shot,10,true,,true,33,23,0,40.95,0,true,false
metaCascabel,multi-shot,11,true,,true,33,28,0,40.95,0,true,false
metaCascabel,multi-shot,12,true,,true,33,43,0,40.95,0,true,false
metaCascabel,multi-shot,13,true,,true,33,48,0,40.95,0,true,false
metaCascabel,multi-shot,14,true,,true,33,70,0,40.95,0,true,false
metaCascabel,multi-shot,15,true,,true,33,65,0,40.95,0,true,false
metaCascabel,multi-shot,16,true,,true,33,77,0,40.95,0,true,false
metaCascabel,multi-shot,17,true,,true,33,248,426,40.95,72,true,false
metaCascabel,multi-shot,1,false,,false,26,28,0,40.91,0,true,false
metaCascabel,multi-shot,2,false,,false,26,9,0,40.91,0,true,false
metaCascabel,multi-shot,3,false,,false,26,15,0,40.91,0,true,false
metaCascabel,multi-shot,4,false,,false,26,21,0,40.91,0,true,false
metaCascabel,multi-shot,5,false,,false,26,28,0,40.91,0,true,false
metaCascabel,multi-shot,6,false,,false,26,35,0,40.91,0,true,false
metaCascabel,multi-shot,7,false,,false,26,51,0,40.91,0,true,false
metaCascabel,multi-shot,8,false,,false,26,61,0,40.91,0,true,false
metaCascabel,multi-shot,9,false,,false,26,91,0,40.91,0,true,false
metaCascabel,multi-shot,10,false,,false,26,98,0,40.91,0,true,false
metaCascabel,multi-shot,11,false,,false,26,125,0,40.91,0,true,false
metaCascabel,multi-shot,12,false,,false,26,187,0,40.91,0,true,false
metaCascabel,multi-shot,13,false,,false,26,195,0,40.91,0,true,false
metaCascabel,multi-shot,14,false,,false,26,227,0,40.91,0,true,false
metaCascabel,multi-shot,15,false,,false,26,343,0,40.91,0,true,false
metaCascabel,multi-shot,16,false,,false,26,276,0,40.91,0,true,false
metaCascabel,multi-shot,17,false,,false,26,329,3366,40.91,18,true,false
metaCascabel,multi-shot,1,false,,false,27,30,0,40.92,0,true,false
metaCascabel,multi-shot,2,false,,false,27,10,0,40.92,0,true,false
metaCascabel,multi-shot,3,false,,false,27,17,0,40.92,0,true,false
metaCascabel,multi-shot,4,false,,false,27,23,0,40.92,0,true,false
metaCascabel,multi-shot,5,false,,false,27,27,0,40.92,0,true,false
metaCascabel,multi-shot,6,false,,false,27,35,0,40.92,0,true,false
metaCascabel,multi-shot,7,false,,false,27,52,0,40.92,0,true,false
metaCascabel,multi-shot,8,false,,false,27,64,0,40.92,0,true,false
metaCascabel,multi-shot,9,false,,false,27,90,0,40.92,0,true,false
metaCascabel,multi-shot,10,false,,false,27,97,0,40.92,0,true,false
metaCascabel,multi-shot,11,false,,false,27,125,0,40.92,0,true,false
metaCascabel,multi-shot,12,false,,false,27,188,0,40.92,0,true,false
metaCascabel,multi-shot,13,false,,false,27,193,0,40.92,0,true,false
metaCascabel,multi-shot,14,false,,false,27,211,0,40.92,0,true,false
metaCascabel,multi-shot,15,false,,false,27,333,0,40.92,0,true,false
metaCascabel,multi-shot,16,false,,false,27,279,0,40.92,0,true,false
metaCascabel,multi-shot,17,false,,false,27,325,3378,40.92,18,true,false
metaCascabel,multi-shot,1,true,,true,32,5,0,40.97,0,true,false
metaCascabel,multi-shot,2,true,,true,32,2,0,40.97,0,true,false
metaCascabel,multi-shot,3,true,,true,32,2,0,40.97,0,true,false
metaCascabel,multi-shot,4,true,,true,32,3,0,40.97,0,true,false
metaCascabel,multi-shot,5,true,,true,32,4,0,40.97,0,true,false
metaCascabel,multi-shot,6,true,,true,32,6,0,40.97,0,true,false
metaCascabel,multi-shot,7,true,,true,32,8,0,40.97,0,true,false
metaCascabel,multi-shot,8,true,,true,32,11,0,40.97,0,true,false
metaCascabel,multi-shot,9,true,,true,32,15,0,40.97,0,true,false
metaCascabel,multi-shot,10,true,,true,32,23,0,40.97,0,true,false
metaCascabel,multi-shot,11,true,,true,32,28,0,40.97,0,true,false
metaCascabel,multi-shot,12,true,,true,32,33,0,40.97,0,true,false
metaCascabel,multi-shot,13,true,,true,32,45,0,40.97,0,true,false
metaCascabel,multi-shot,14,true,,true,32,70,0,40.97,0,true,false
metaCascabel,multi-shot,15,true,,true,32,63,0,40.97,0,true,false
metaCascabel,multi-shot,16,true,,true,32,80,0,40.97,0,true,false
metaCascabel,multi-shot,17,true,,true,32,254,274,40.97,18,true,false
metaCascabel,multi-shot,1,true,,true,33,5,0,45.11,0,true,false
metaCascabel,multi-shot,2,true,,true,33,2,0,45.11,0,true,false
metaCascabel,multi-shot,3,true,,true,33,2,0,45.11,0,true,false
metaCascabel,multi-shot,4,true,,true,33,3,0,45.11,0,true,false
metaCascabel,multi-shot,5,true,,true,33,4,0,45.11,0,true,false
metaCascabel,multi-shot,6,true,,true,33,6,0,45.11,0,true,false
metaCascabel,multi-shot,7,true,,true,33,8,0,45.11,0,true,false
metaCascabel,multi-shot,8,true,,true,33,11,0,45.11,0,true,false
metaCascabel,multi-shot,9,true,,true,33,15,0,45.11,0,true,false
metaCascabel,multi-shot,10,true,,true,33,24,0,45.11,0,true,false
metaCascabel,multi-shot,11,true,,true,33,29,0,45.11,0,true,false
metaCascabel,multi-shot,12,true,,true,33,35,0,45.11,0,true,false
metaCascabel,multi-shot,13,true,,true,33,40,0,45.11,0,true,false
metaCascabel,multi-shot,14,true,,true,33,68,0,45.11,0,true,false
metaCascabel,multi-shot,15,true,,true,33,61,0,45.11,0,true,false
metaCascabel,multi-shot,16,true,,true,33,79,0,45.11,0,true,false
metaCascabel,multi-shot,17,true,,true,33,220,283,45.11,72,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,45.45,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,45.45,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,45.45,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,45.45,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,45.45,0,true,false
metaCascabel,multi-shot,6,true,,true,34,6,0,45.45,0,true,false
metaCascabel,multi-shot,7,true,,true,34,9,0,45.45,0,true,false
metaCascabel,multi-shot,8,true,,true,34,13,0,45.45,0,true,false
metaCascabel,multi-shot,9,true,,true,34,18,0,45.45,0,true,false
metaCascabel,multi-shot,10,true,,true,34,28,0,45.45,0,true,false
metaCascabel,multi-shot,11,true,,true,34,28,0,45.45,0,true,false
metaCascabel,multi-shot,12,true,,true,34,34,0,45.45,0,true,false
metaCascabel,multi-shot,13,true,,true,34,46,0,45.45,0,true,false
metaCascabel,multi-shot,14,true,,true,34,70,0,45.45,0,true,false
metaCascabel,multi-shot,15,true,,true,34,62,0,45.45,0,true,false
metaCascabel,multi-shot,16,true,,true,34,79,0,45.45,0,true,false
metaCascabel,multi-shot,17,true,,true,34,253,276,45.45,18,true,false
metaCascabel,multi-shot,1,true,,true,40,6,0,41.33,0,true,false
metaCascabel,multi-shot,2,true,,true,40,2,0,41.33,0,true,false
metaCascabel,multi-shot,3,true,,true,40,3,0,41.33,0,true,false
metaCascabel,multi-shot,4,true,,true,40,5,0,41.33,0,true,false
